county_fips,County,population,num_uninsured,num_insured,pct_uninsured,pct_uninsured_moe,year
00017,El Dorado,27514,3965,23549,14.4,2.1,2018
00017,El Dorado,20787,3103,17684,14.9,2.3,2018
00017,El Dorado,106381,7210,99171,6.8,0.9,2018
00017,El Dorado,14505,480,14025,3.3,0.8,2018
00017,El Dorado,20059,811,19248,4.0,1.0,2018
00017,El Dorado,5554,331,5223,6.0,1.9,2018
00017,El Dorado,9076,488,8588,5.4,1.6,2018
00017,El Dorado,9208,1010,8198,11.0,2.3,2018
00017,El Dorado,22222,1191,21031,5.4,1.6,2018
00017,El Dorado,35027,1857,33170,5.3,1.2,2018
00017,El Dorado,29550,4219,25331,14.3,2.0,2018
00017,El Dorado,22386,3305,19081,14.8,2.1,2018
00017,El Dorado,112389,7639,104750,6.8,0.8,2018
00017,El Dorado,23895,1818,22077,7.6,1.2,2018
00017,El Dorado,34084,2885,31199,8.5,1.4,2018
00017,El Dorado,10189,1067,9122,10.5,2.1,2018
00017,El Dorado,21001,2138,18863,10.2,1.9,2018
00017,El Dorado,16184,1699,14485,10.5,2.1,2018
00017,El Dorado,74867,3787,71080,5.1,0.8,2018
00017,El Dorado,34190,3656,30534,10.7,1.7,2018
00017,El Dorado,8915,1189,7726,13.3,2.6,2018
00017,El Dorado,19928,2605,17323,13.1,2.3,2018
00017,El Dorado,14820,2030,12790,13.7,2.5,2018
00017,El Dorado,75535,4797,70738,6.4,1.0,2018
00017,El Dorado,49170,4285,44885,8.7,1.0,2018
00017,El Dorado,68274,6541,61733,9.6,1.1,2018
00017,El Dorado,19104,2256,16848,11.8,1.7,2018
00017,El Dorado,40929,4743,36186,11.6,1.5,2018
00017,El Dorado,31004,3729,27275,12.0,1.6,2018
00017,El Dorado,150402,8584,141818,5.7,0.6,2018
00017,El Dorado,12590,1504,11086,11.9,2.7,2018
00017,El Dorado,13853,1972,11881,14.2,2.2,2018
00017,El Dorado,49305,5835,43470,11.8,1.5,2018
00017,El Dorado,25275,2467,22808,9.8,1.5,2018
00017,El Dorado,56011,4313,51698,7.7,1.3,2018
00017,El Dorado,35452,3863,31589,10.9,1.3,2018
00017,El Dorado,7360,1075,6285,14.6,3.7,2018
00017,El Dorado,5541,835,4706,15.1,4.0,2018
00017,El Dorado,33555,2022,31533,6.0,1.3,2018
00017,El Dorado,18419,1883,16536,10.2,1.6,2018
00017,El Dorado,25543,2857,22686,11.2,1.8,2018
00017,El Dorado,7124,974,6150,13.7,2.8,2018
00017,El Dorado,14915,2042,12873,13.7,2.5,2018
00017,El Dorado,11198,1582,9616,14.1,2.7,2018
00017,El Dorado,68582,3879,64703,5.7,0.9,2018
00017,El Dorado,17330,1618,15712,9.3,1.6,2018
00017,El Dorado,3382,494,2888,14.6,4.1,2018
00017,El Dorado,7337,916,6421,12.5,2.7,2018
00017,El Dorado,15127,1870,13257,12.4,2.5,2018
00017,El Dorado,11559,1476,10083,12.8,2.7,2018
00017,El Dorado,56378,3326,53052,5.9,1.0,2018
00017,El Dorado,18122,2245,15877,12.4,2.0,2018
00017,El Dorado,24638,3301,21337,13.4,2.3,2018
00017,El Dorado,6516,1056,5460,16.2,3.4,2018
00017,El Dorado,14423,2349,12074,16.3,3.1,2018
00017,El Dorado,10827,1829,8998,16.9,3.3,2018
00017,El Dorado,24667,2534,22133,10.3,1.9,2018
00019,Fresno,48412,5071,43341,10.5,2.4,2018
00019,Fresno,31621,4197,27424,13.3,3.4,2018
00019,Fresno,16634,2231,14403,13.4,3.9,2018
00019,Fresno,45171,5614,39557,12.4,2.8,2018
00019,Fresno,18052,1906,16146,10.6,3.2,2018
00019,Fresno,80432,6509,73923,8.1,1.8,2018
00019,Fresno,27196,2916,24280,10.7,3.0,2018
00019,Fresno,33620,3655,29965,10.9,2.9,2018
00019,Fresno,24841,3297,21544,13.3,3.6,2018
00019,Fresno,28537,3383,25154,11.9,2.5,2018
00019,Fresno,75496,6943,68553,9.2,2.0,2018
00019,Fresno,52037,6213,45824,11.9,2.3,2018
00019,Fresno,93583,10685,82898,11.4,1.9,2018
00019,Fresno,34686,4137,30549,11.9,2.5,2018
00019,Fresno,65241,7852,57389,12.0,2.2,2018
00019,Fresno,155928,13452,142476,8.6,1.3,2018
00019,Fresno,53521,5828,47693,10.9,1.7,2018
00019,Fresno,87391,10045,77346,11.5,1.9,2018
00019,Fresno,33870,4217,29653,12.5,2.6,2018
00019,Fresno,61584,7577,54007,12.3,2.3,2018
00019,Fresno,50164,6209,43955,12.4,2.4,2018
00019,Fresno,58897,6548,52349,11.1,1.7,2018
00019,Fresno,30360,3165,27195,10.4,2.3,2018
00019,Fresno,137128,12183,124945,8.9,1.4,2018
00019,Fresno,166667,3973,162694,2.4,0.6,2018
00019,Fresno,190791,22232,168559,11.7,1.5,2018
00019,Fresno,80918,10389,70529,12.8,2.1,2018
00019,Fresno,138736,17299,121437,12.5,1.8,2018
00019,Fresno,115025,14473,100552,12.6,1.9,2018
00019,Fresno,270445,25907,244538,9.6,1.2,2018
00019,Fresno,117132,19632,97500,16.8,1.7,2018
00019,Fresno,183527,32893,150634,17.9,1.9,2018
00019,Fresno,66395,13261,53134,20.0,2.8,2018
00019,Fresno,128170,24996,103174,19.5,2.4,2018
00019,Fresno,101949,20257,81692,19.9,2.6,2018
00019,Fresno,265631,38414,227217,14.5,1.5,2018
00019,Fresno,227005,31475,195530,13.9,1.1,2018
00019,Fresno,374318,55125,319193,14.7,1.2,2018
00019,Fresno,147313,23650,123663,16.1,1.7,2018
00019,Fresno,266906,42295,224611,15.8,1.5,2018
00019,Fresno,216974,34730,182244,16.0,1.6,2018
00019,Fresno,536076,64321,471755,12.0,1.0,2018
00019,Fresno,114493,3762,110731,3.3,0.6,2018
00019,Fresno,238887,6530,232357,2.7,0.5,2018
00019,Fresno,124394,2768,121626,2.2,0.6,2018
00019,Fresno,192465,4933,187532,2.6,0.6,2018
00019,Fresno,286743,7512,279231,2.6,0.5,2018
00019,Fresno,109873,11843,98030,10.8,1.3,2018
00019,Fresno,53323,7507,45816,14.1,2.0,2018
00019,Fresno,29845,5013,24832,16.8,3.2,2018
00019,Fresno,238763,36991,201772,15.5,1.5,2018
00019,Fresno,575835,68300,507535,11.9,0.9,2018
00019,Fresno,171031,14228,156803,8.3,0.9,2018
00019,Fresno,318548,26415,292133,8.3,1.0,2018
00019,Fresno,147517,12187,135330,8.3,1.2,2018
00019,Fresno,241745,20493,221252,8.5,1.1,2018
00019,Fresno,204260,17054,187206,8.3,1.1,2018
00019,Fresno,423051,30655,392396,7.2,0.8,2018
00019,Fresno,181666,22596,159070,12.4,1.2,2018
00019,Fresno,292837,45118,247719,15.4,1.4,2018
00019,Fresno,315929,38031,277898,12.0,1.2,2018
00019,Fresno,234440,28965,205475,12.4,1.4,2018
00019,Fresno,193379,23435,169944,12.1,1.4,2018
00019,Fresno,425543,44291,381252,10.4,1.0,2018
00019,Fresno,352697,36824,315873,10.4,0.8,2018
00019,Fresno,634477,64446,570031,10.2,0.8,2018
00019,Fresno,281780,27622,254158,9.8,1.0,2018
00019,Fresno,476185,49458,426727,10.4,0.9,2018
00019,Fresno,397639,40489,357150,10.2,0.9,2018
00019,Fresno,848594,74946,773648,8.8,0.6,2018
00019,Fresno,134263,15435,118828,11.5,1.5,2018
00019,Fresno,163268,25198,138070,15.4,1.6,2018
00019,Fresno,83168,12520,70648,15.1,2.3,2018
00019,Fresno,243849,33486,210363,13.7,1.0,2018
00019,Fresno,407117,58684,348433,14.4,1.1,2018
00019,Fresno,57006,9382,47624,16.5,2.8,2018
00019,Fresno,44964,7515,37449,16.7,3.0,2018
00019,Fresno,131152,14833,116319,11.3,1.7,2018
00019,Fresno,106844,13335,93509,12.5,1.3,2018
00019,Fresno,170559,22565,147994,13.2,1.5,2018
00019,Fresno,118590,16959,101631,14.3,1.8,2018
00019,Fresno,95128,13724,81404,14.4,1.9,2018
00019,Fresno,268280,27016,241264,10.1,1.1,2018
00019,Fresno,118099,12599,105500,10.7,1.2,2018
00019,Fresno,63715,9230,54485,14.5,2.1,2018
00019,Fresno,89027,11004,78023,12.4,1.9,2018
00019,Fresno,151555,18368,133187,12.1,1.7,2018
00019,Fresno,126021,15349,110672,12.2,1.8,2018
00019,Fresno,289786,27418,262368,9.5,1.1,2018
00019,Fresno,286049,40882,245167,14.3,1.4,2018
00019,Fresno,125750,20887,104863,16.6,1.6,2018
00019,Fresno,199991,35081,164910,17.5,1.8,2018
00019,Fresno,74241,14194,60047,19.1,2.5,2018
00019,Fresno,141282,26750,114532,18.9,2.2,2018
00019,Fresno,112742,21642,91100,19.2,2.3,2018
00019,Fresno,207126,23603,183523,11.4,1.4,2018
00021,Glenn,1013,149,864,14.7,5.7,2018
00021,Glenn,486,75,411,15.4,6.5,2018
00021,Glenn,1717,226,1491,13.2,4.5,2018
00021,Glenn,625,71,554,11.4,5.0,2018
00021,Glenn,2599,214,2385,8.2,2.9,2018
00021,Glenn,1003,110,893,11.0,4.6,2018
00021,Glenn,1228,135,1093,11.0,4.5,2018
00021,Glenn,775,115,660,14.8,6.0,2018
00021,Glenn,1231,151,1080,12.3,3.9,2018
00021,Glenn,2582,271,2311,10.5,3.5,2018
00021,Glenn,1622,232,1390,14.3,4.1,2018
00021,Glenn,3458,405,3053,11.7,3.0,2018
00021,Glenn,1111,146,965,13.1,4.0,2018
00021,Glenn,2241,284,1957,12.7,3.6,2018
00021,Glenn,1778,225,1553,12.7,3.7,2018
00021,Glenn,5181,485,4696,9.4,2.3,2018
00021,Glenn,1857,217,1640,11.7,2.8,2018
00021,Glenn,2840,363,2477,12.8,3.2,2018
00021,Glenn,983,146,837,14.9,4.4,2018
00021,Glenn,1967,277,1690,14.1,3.9,2018
00021,Glenn,1741,179,1562,10.3,3.8,2018
00021,Glenn,2347,259,2088,11.0,2.6,2018
00021,Glenn,1116,108,1008,9.7,3.3,2018
00021,Glenn,10844,1979,8865,18.2,2.7,2018
00021,Glenn,3980,210,3770,5.3,1.8,2018
00021,Glenn,3555,513,3042,14.4,3.1,2018
00021,Glenn,4116,420,3696,10.2,2.5,2018
00021,Glenn,1950,376,1574,19.3,5.0,2018
00021,Glenn,3891,698,3193,17.9,4.4,2018
00021,Glenn,3175,580,2595,18.3,4.6,2018
00021,Glenn,7337,995,6342,13.6,2.9,2018
00021,Glenn,3744,706,3038,18.9,3.4,2018
00021,Glenn,5339,1090,4249,20.4,3.8,2018
00021,Glenn,1595,384,1211,24.1,5.3,2018
00021,Glenn,3508,805,2703,22.9,4.8,2018
00021,Glenn,2712,637,2075,23.5,5.0,2018
00021,Glenn,7398,1263,6135,17.1,3.1,2018
00021,Glenn,7299,1219,6080,16.7,2.4,2018
00021,Glenn,3545,760,2785,21.4,3.7,2018
00021,Glenn,7399,1503,5896,20.3,3.3,2018
00021,Glenn,5887,1217,4670,20.7,3.4,2018
00021,Glenn,14735,2258,12477,15.3,2.2,2018
00021,Glenn,3942,197,3745,5.0,1.4,2018
00021,Glenn,6403,324,6079,5.1,1.5,2018
00021,Glenn,2461,127,2334,5.2,1.8,2018
00021,Glenn,4840,256,4584,5.3,1.7,2018
00021,Glenn,7641,362,7279,4.7,1.3,2018
00021,Glenn,5505,889,4616,16.1,3.6,2018
00021,Glenn,1922,294,1628,15.3,3.4,2018
00021,Glenn,804,165,639,20.5,5.6,2018
00021,Glenn,6481,1309,5172,20.2,3.2,2018
00021,Glenn,15832,2407,13425,15.2,2.0,2018
00021,Glenn,5564,618,4946,11.1,2.1,2018
00021,Glenn,8848,1071,7777,12.1,2.4,2018
00021,Glenn,3284,453,2831,13.8,3.1,2018
00021,Glenn,6479,844,5635,13.0,2.8,2018
00021,Glenn,5313,701,4612,13.2,2.9,2018
00021,Glenn,11331,1198,10133,10.6,2.0,2018
00021,Glenn,8994,1341,7653,14.9,2.4,2018
00021,Glenn,8090,1611,6479,19.9,3.0,2018
00021,Glenn,3022,488,2534,16.1,3.1,2018
00021,Glenn,4959,801,4158,16.2,3.0,2018
00021,Glenn,11765,1543,10222,13.1,2.1,2018
00021,Glenn,11536,1471,10065,12.8,1.6,2018
00021,Glenn,17842,2412,15430,13.5,1.7,2018
00021,Glenn,6306,941,5365,14.9,2.2,2018
00021,Glenn,12707,1847,10860,14.5,2.0,2018
00021,Glenn,10272,1502,8770,14.6,2.1,2018
00021,Glenn,23096,2741,20355,11.9,1.5,2018
00021,Glenn,2726,459,2267,16.8,3.8,2018
00021,Glenn,6228,1003,5225,16.1,2.9,2018
00021,Glenn,3977,826,3151,20.8,3.3,2018
00021,Glenn,5972,853,5119,14.3,2.3,2018
00021,Glenn,7764,1287,6477,16.6,2.2,2018
00021,Glenn,11741,2113,9628,18.0,2.5,2018
00021,Glenn,1313,262,1051,20.0,5.2,2018
00021,Glenn,4076,541,3535,13.3,3.0,2018
00021,Glenn,3779,511,3268,13.5,2.2,2018
00021,Glenn,5566,822,4744,14.8,2.5,2018
00021,Glenn,1787,311,1476,17.4,3.5,2018
00021,Glenn,3647,603,3044,16.5,3.1,2018
00021,Glenn,2935,494,2441,16.8,3.3,2018
00021,Glenn,8192,961,7231,11.7,2.0,2018
00021,Glenn,3762,539,3223,14.3,2.9,2018
00021,Glenn,5925,944,4981,15.9,3.4,2018
00021,Glenn,1680,326,1354,19.4,4.9,2018
00021,Glenn,7995,1352,6643,16.9,2.9,2018
00021,Glenn,4221,743,3478,17.6,4.0,2018
00021,Glenn,3461,619,2842,17.9,4.2,2018
00021,Glenn,7837,1055,6782,13.5,2.7,2018
00021,Glenn,4002,748,3254,18.7,3.2,2018
00021,Glenn,5816,1169,4647,20.1,3.5,2018
00021,Glenn,1814,421,1393,23.2,4.7,2018
00021,Glenn,3869,868,3001,22.4,4.3,2018
00021,Glenn,3020,690,2330,22.8,4.5,2018
00021,Glenn,2163,405,1758,18.7,4.5,2018
00023,Humboldt,2489,280,2209,11.2,4.5,2018
00023,Humboldt,7285,804,6481,11.0,3.4,2018
00023,Humboldt,4796,524,4272,10.9,3.1,2018
00023,Humboldt,8211,668,7543,8.1,2.6,2018
00023,Humboldt,4346,355,3991,8.2,3.2,2018
00023,Humboldt,5410,457,4953,8.4,3.2,2018
00023,Humboldt,2660,208,2452,7.8,3.3,2018
00023,Humboldt,4616,544,4072,11.8,4.2,2018
00023,Humboldt,12949,832,12117,6.4,2.0,2018
00023,Humboldt,3696,426,3270,11.5,4.4,2018
00023,Humboldt,8042,781,7261,9.7,2.7,2018
00023,Humboldt,10347,984,9363,9.5,2.0,2018
00023,Humboldt,15496,1472,14024,9.5,2.2,2018
00023,Humboldt,5149,488,4661,9.5,2.8,2018
00023,Humboldt,10026,1001,9025,10.0,2.6,2018
00023,Humboldt,25055,1846,23209,7.4,1.6,2018
00023,Humboldt,8712,781,7931,9.0,2.0,2018
00023,Humboldt,13045,1192,11853,9.1,2.2,2018
00023,Humboldt,4333,411,3922,9.5,2.8,2018
00023,Humboldt,8736,859,7877,9.8,2.7,2018
00023,Humboldt,12106,1014,11092,8.4,2.5,2018
00023,Humboldt,5551,460,5091,8.3,2.5,2018
00023,Humboldt,7036,685,6351,9.7,2.8,2018
00023,Humboldt,13588,486,13102,3.6,1.1,2018
00023,Humboldt,16581,1494,15087,9.0,1.7,2018
00023,Humboldt,27774,2531,25243,9.1,1.8,2018
00023,Humboldt,11193,1037,10156,9.3,2.3,2018
00023,Humboldt,20212,1937,18275,9.6,2.2,2018
00023,Humboldt,16826,1597,15229,9.5,2.2,2018
00023,Humboldt,38561,2960,35601,7.7,1.5,2018
00023,Humboldt,16825,2371,14454,14.1,2.4,2018
00023,Humboldt,27302,3920,23382,14.4,2.6,2018
00023,Humboldt,10477,1549,8928,14.8,3.4,2018
00023,Humboldt,18670,2876,15794,15.4,3.1,2018
00023,Humboldt,15307,2350,12957,15.4,3.3,2018
00023,Humboldt,38837,4624,34213,11.9,2.1,2018
00023,Humboldt,33406,3865,29541,11.6,1.5,2018
00023,Humboldt,55076,6451,48625,11.7,1.6,2018
00023,Humboldt,21670,2586,19084,11.9,2.0,2018
00023,Humboldt,32133,3947,28186,12.3,2.0,2018
00023,Humboldt,77398,7584,69814,9.8,1.3,2018
00023,Humboldt,12694,432,12262,3.4,0.9,2018
00023,Humboldt,21658,771,20887,3.6,1.0,2018
00023,Humboldt,8964,339,8625,3.8,1.2,2018
00023,Humboldt,16466,594,15872,3.6,1.1,2018
00023,Humboldt,27006,897,26109,3.3,0.9,2018
00023,Humboldt,20426,1447,18979,7.1,1.6,2018
00023,Humboldt,38882,4813,34069,12.4,1.9,2018
00023,Humboldt,12614,1603,11011,12.7,2.8,2018
00023,Humboldt,42414,5169,37245,12.2,1.8,2018
00023,Humboldt,35217,4246,30971,12.1,1.8,2018
00023,Humboldt,82685,8076,74609,9.8,1.2,2018
00023,Humboldt,23383,1767,21616,7.6,1.2,2018
00023,Humboldt,40017,3044,36973,7.6,1.3,2018
00023,Humboldt,16634,1277,15357,7.7,1.7,2018
00023,Humboldt,29657,2343,27314,7.9,1.5,2018
00023,Humboldt,24640,1930,22710,7.8,1.6,2018
00023,Humboldt,53613,3545,50068,6.6,1.1,2018
00023,Humboldt,24165,2712,21453,11.2,1.7,2018
00023,Humboldt,40047,4538,35509,11.3,1.8,2018
00023,Humboldt,15882,1826,14056,11.5,2.3,2018
00023,Humboldt,28441,3358,25083,11.8,2.1,2018
00023,Humboldt,23484,2748,20736,11.7,2.2,2018
00023,Humboldt,54727,5336,49391,9.8,1.5,2018
00023,Humboldt,47548,4479,43069,9.4,1.1,2018
00023,Humboldt,80064,7582,72482,9.5,1.1,2018
00023,Humboldt,32516,3103,29413,9.5,1.4,2018
00023,Humboldt,58098,5701,52397,9.8,1.3,2018
00023,Humboldt,48124,4678,43446,9.7,1.4,2018
00023,Humboldt,108340,8881,99459,8.2,0.9,2018
00023,Humboldt,24060,2807,21253,11.7,1.9,2018
00023,Humboldt,59437,6889,52548,11.6,1.5,2018
00023,Humboldt,8304,1024,7280,12.3,2.5,2018
00023,Humboldt,41540,4910,36630,11.8,1.9,2018
00023,Humboldt,8033,1120,6913,13.9,3.5,2018
00023,Humboldt,6446,894,5552,13.9,3.6,2018
00023,Humboldt,20326,1959,18367,9.6,2.0,2018
00023,Humboldt,17016,1805,15211,10.6,1.6,2018
00023,Humboldt,25659,2795,22864,10.9,1.8,2018
00023,Humboldt,8643,990,7653,11.5,2.4,2018
00023,Humboldt,16769,1979,14790,11.8,2.2,2018
00023,Humboldt,13482,1579,11903,11.7,2.3,2018
00023,Humboldt,40752,3406,37346,8.4,1.3,2018
00023,Humboldt,17497,1580,15917,9.0,1.6,2018
00023,Humboldt,4310,579,3731,13.4,3.7,2018
00023,Humboldt,12454,1137,11317,9.1,2.1,2018
00023,Humboldt,22025,2093,19932,9.5,2.0,2018
00023,Humboldt,18437,1731,16706,9.4,2.1,2018
00023,Humboldt,35377,4082,31295,11.5,1.4,2018
00023,Humboldt,41145,3166,37979,7.7,1.4,2018
00023,Humboldt,17880,2502,15378,14.0,2.2,2018
00023,Humboldt,29486,4172,25314,14.1,2.4,2018
00023,Humboldt,11606,1670,9936,14.4,3.1,2018
00023,Humboldt,20389,3076,17313,15.1,2.9,2018
00023,Humboldt,16780,2515,14265,15.0,3.0,2018
00023,Humboldt,29951,2717,27234,9.1,1.7,2018
00025,Imperial,3045,376,2669,12.3,4.9,2018
00025,Imperial,9209,1041,8168,11.3,3.7,2018
00025,Imperial,6164,665,5499,10.8,3.3,2018
00025,Imperial,10940,882,10058,8.1,2.7,2018
00025,Imperial,6533,533,6000,8.2,3.2,2018
00025,Imperial,8018,670,7348,8.4,3.1,2018
00025,Imperial,4484,377,4107,8.4,3.4,2018
00025,Imperial,6140,738,5402,12.0,4.4,2018
00025,Imperial,14849,1028,13821,6.9,2.2,2018
00025,Imperial,4821,574,4247,11.9,4.6,2018
00025,Imperial,11354,1107,10247,9.7,2.7,2018
00025,Imperial,20149,1923,18226,9.5,2.2,2018
00025,Imperial,7529,753,6776,10.0,2.9,2018
00025,Imperial,14158,1408,12750,9.9,2.6,2018
00025,Imperial,27969,2274,25695,8.1,1.8,2018
00025,Imperial,11185,977,10208,8.7,2.0,2018
00025,Imperial,18446,1738,16708,9.4,2.3,2018
00025,Imperial,7261,761,6500,10.5,3.0,2018
00025,Imperial,13179,1331,11848,10.1,2.7,2018
00025,Imperial,6456,505,5951,7.8,2.4,2018
00025,Imperial,13120,1246,11874,9.5,3.0,2018
00025,Imperial,52782,1406,51376,2.7,0.7,2018
00025,Imperial,43652,5874,37778,13.5,2.3,2018
00025,Imperial,36109,967,35142,2.7,0.8,2018
00025,Imperial,21843,2066,19777,9.5,1.7,2018
00025,Imperial,36221,3671,32550,10.1,1.9,2018
00025,Imperial,14378,1605,12773,11.2,2.5,2018
00025,Imperial,25934,2792,23142,10.8,2.3,2018
00025,Imperial,20876,2241,18635,10.7,2.4,2018
00025,Imperial,46133,4158,41975,9.0,1.7,2018
00025,Imperial,21211,3066,18145,14.5,2.5,2018
00025,Imperial,32404,5011,27393,15.5,2.8,2018
00025,Imperial,11193,1945,9248,17.4,3.8,2018
00025,Imperial,22283,3726,18557,16.7,3.4,2018
00025,Imperial,17375,2925,14450,16.8,3.5,2018
00025,Imperial,10629,1071,9558,10.1,2.8,2018
00025,Imperial,43054,5132,37922,11.9,1.5,2018
00025,Imperial,68625,8682,59943,12.7,1.7,2018
00025,Imperial,25571,3550,22021,13.9,2.2,2018
00025,Imperial,48217,6518,41699,13.5,2.0,2018
00025,Imperial,38251,5166,33085,13.5,2.1,2018
00025,Imperial,89785,10032,79753,11.2,1.4,2018
00025,Imperial,24076,698,23378,2.9,0.7,2018
00025,Imperial,45806,1251,44555,2.7,0.7,2018
00025,Imperial,21730,553,21177,2.5,0.8,2018
00025,Imperial,30435,774,29661,2.5,0.8,2018
00025,Imperial,24627,1975,22652,8.0,1.8,2018
00025,Imperial,12620,1170,11450,9.3,2.0,2018
00025,Imperial,15620,1992,13628,12.8,2.9,2018
00025,Imperial,53131,7042,46089,13.3,1.8,2018
00025,Imperial,42321,5582,36739,13.2,1.9,2018
00025,Imperial,97316,10791,86525,11.1,1.3,2018
00025,Imperial,34728,2543,32185,7.3,1.2,2018
00025,Imperial,60611,4517,56094,7.5,1.2,2018
00025,Imperial,25883,1974,23909,7.6,1.5,2018
00025,Imperial,45388,3456,41932,7.6,1.4,2018
00025,Imperial,37182,2764,34418,7.4,1.4,2018
00025,Imperial,74267,5102,69165,6.9,1.1,2018
00025,Imperial,34773,3616,31157,10.4,1.6,2018
00025,Imperial,57943,5966,51977,10.3,1.6,2018
00025,Imperial,23170,2350,20820,10.1,2.0,2018
00025,Imperial,41984,4441,37543,10.6,1.9,2018
00025,Imperial,33984,3499,30485,10.3,1.9,2018
00025,Imperial,73087,6940,66147,9.5,1.4,2018
00025,Imperial,69501,6159,63342,8.9,1.0,2018
00025,Imperial,118554,10483,108071,8.8,1.0,2018
00025,Imperial,49053,4324,44729,8.8,1.2,2018
00025,Imperial,87372,7897,79475,9.0,1.1,2018
00025,Imperial,71166,6263,64903,8.8,1.2,2018
00025,Imperial,10209,1211,8998,11.9,2.5,2018
00025,Imperial,28482,3841,24641,13.5,2.0,2018
00025,Imperial,75139,9373,65766,12.5,1.5,2018
00025,Imperial,147354,12042,135312,8.2,0.9,2018
00025,Imperial,47586,6320,41266,13.3,2.2,2018
00025,Imperial,46657,5532,41125,11.9,1.4,2018
00025,Imperial,10505,1455,9050,13.9,3.5,2018
00025,Imperial,8334,1161,7173,13.9,3.6,2018
00025,Imperial,22001,2337,19664,10.6,2.3,2018
00025,Imperial,21394,2188,19206,10.2,1.6,2018
00025,Imperial,34066,3730,30336,10.9,1.8,2018
00025,Imperial,12672,1542,11130,12.2,2.4,2018
00025,Imperial,23684,2786,20898,11.8,2.2,2018
00025,Imperial,18963,2232,16731,11.8,2.3,2018
00025,Imperial,46628,4312,42316,9.2,1.5,2018
00025,Imperial,5411,781,4630,14.4,3.9,2018
00025,Imperial,39360,3957,35403,10.1,1.8,2018
00025,Imperial,15826,1731,14095,10.9,2.3,2018
00025,Imperial,28359,3016,25343,10.6,2.1,2018
00025,Imperial,22858,2416,20442,10.6,2.2,2018
00025,Imperial,49730,4471,45259,9.0,1.6,2018
00025,Imperial,23123,3306,19817,14.3,2.3,2018
00025,Imperial,35779,5416,30363,15.1,2.6,2018
00025,Imperial,12656,2110,10546,16.7,3.4,2018
00025,Imperial,24772,4026,20746,16.3,3.1,2018
00025,Imperial,19463,3166,16297,16.3,3.2,2018
00025,Imperial,23534,2226,21308,9.5,1.6,2018
00027,Inyo,888,97,791,10.9,3.3,2018
00027,Inyo,227,26,201,11.5,4.9,2018
00027,Inyo,903,95,808,10.5,3.6,2018
00027,Inyo,676,69,607,10.2,3.3,2018
00027,Inyo,1031,93,938,9.0,3.2,2018
00027,Inyo,476,46,430,9.7,4.2,2018
00027,Inyo,593,58,535,9.8,4.1,2018
00027,Inyo,333,32,301,9.6,4.4,2018
00027,Inyo,2022,129,1893,6.4,2.1,2018
00027,Inyo,507,59,448,11.6,4.5,2018
00027,Inyo,1100,117,983,10.6,3.1,2018
00027,Inyo,1917,137,1780,7.1,2.3,2018
00027,Inyo,1934,188,1746,9.7,2.4,2018
00027,Inyo,560,58,502,10.4,3.3,2018
00027,Inyo,847,89,758,10.5,3.2,2018
00027,Inyo,3939,266,3673,6.8,1.6,2018
00027,Inyo,1099,101,998,9.2,2.2,2018
00027,Inyo,1561,151,1410,9.7,2.5,2018
00027,Inyo,462,50,412,10.8,3.6,2018
00027,Inyo,698,61,637,8.7,2.9,2018
00027,Inyo,371,43,328,11.6,4.7,2018
00027,Inyo,3842,141,3701,3.7,1.0,2018
00027,Inyo,4648,494,4154,10.6,2.0,2018
00027,Inyo,1895,84,1811,4.4,1.4,2018
00027,Inyo,696,76,620,10.9,3.5,2018
00027,Inyo,2038,197,1841,9.7,2.0,2018
00027,Inyo,2918,300,2618,10.3,2.3,2018
00027,Inyo,880,103,777,11.7,3.3,2018
00027,Inyo,1796,208,1588,11.6,3.0,2018
00027,Inyo,1411,165,1246,11.7,3.2,2018
00027,Inyo,4726,370,4356,7.8,1.7,2018
00027,Inyo,2034,279,1755,13.7,2.7,2018
00027,Inyo,2695,388,2307,14.4,2.9,2018
00027,Inyo,661,109,552,16.5,4.1,2018
00027,Inyo,1571,259,1312,16.5,3.7,2018
00027,Inyo,1130,190,940,16.8,3.9,2018
00027,Inyo,4072,476,3596,11.7,1.7,2018
00027,Inyo,5613,688,4925,12.3,1.9,2018
00027,Inyo,1541,212,1329,13.8,2.6,2018
00027,Inyo,3367,467,2900,13.9,2.4,2018
00027,Inyo,2541,355,2186,14.0,2.5,2018
00027,Inyo,9374,864,8510,9.2,1.3,2018
00027,Inyo,1955,71,1884,3.6,1.0,2018
00027,Inyo,2854,116,2738,4.1,1.1,2018
00027,Inyo,899,45,854,5.0,1.7,2018
00027,Inyo,1482,67,1415,4.5,1.5,2018
00027,Inyo,2940,200,2740,6.8,1.7,2018
00027,Inyo,1374,130,1244,9.5,2.2,2018
00027,Inyo,1441,180,1261,12.5,3.0,2018
00027,Inyo,1725,237,1488,13.7,2.4,2018
00027,Inyo,3659,509,3150,13.9,2.2,2018
00027,Inyo,2790,390,2400,14.0,2.3,2018
00027,Inyo,9903,925,8978,9.3,1.3,2018
00027,Inyo,3061,239,2822,7.8,1.4,2018
00027,Inyo,4461,372,4089,8.3,1.6,2018
00027,Inyo,1400,133,1267,9.5,2.2,2018
00027,Inyo,2833,262,2571,9.2,2.0,2018
00027,Inyo,2245,209,2036,9.3,2.1,2018
00027,Inyo,6737,455,6282,6.8,1.2,2018
00027,Inyo,3100,329,2771,10.6,1.8,2018
