Year,County,Violent Crimes,Homicide,Rape (Forcible Rape prior to 2014),Rape,Attempted Rape,Robbery,Weapon,Firearm,Knife or Cutting Instrument,Other Weapon,Strong-Arm,Location,Highway,Commercial,Gas Station,Convenience Store,Residence,Bank,Miscellaneous,Aggravated Assault,Weapon.1,Firearm.1,Knife or Cutting Instrument.1,Other Weapon.1,Hands  Fists  Feet,Property Crimes,Burglary,Means of Entry,Forcible Entry,No Force,Location / Time,Residence.1,Night,Day,Unknown,Non-Residence,Night.1,Day.1,Unknown.1,Motor Vehicle Theft,Automotive,Trucks and Buses,Other,Larceny-Theft,Type,Pocket-Picking,Purse-Snatching,Shoplifting,From Motor Vehicle,Motor Vehicle Accessories,Bicycles,From Building,Coin Operated Machine,Other.1,Value,Over $400,Over $200,$200 through $400,$50 through $199,Under $50,Arson,Structural Property,Mobile Property,Other Property
2007,El Dorado,471,4.0,39,38.0,1.0,55,,14,1,9.0,31,,13,0,3.0,4.0,8.0,6.0,21,373,,23,39,164,147,"3,112",958,,531,427,,557,160,156,241,401,227,79,95,297,189,47,61,"1,857",,9,14,202,580,102,47,209,2,692,,774.0,0,313.0,368,402,23,8.0,5.0,10
2007,Fresno,"4,450",73.0,183.0,158.0,25.0,"1,430",,442,142,107.0,739,,796,124,30.0,85.0,168.0,16.0,211,"2,764",,732,579,900,553,"35,941","7,159",,"5,209","1,950",,"4,723","1,533","2,619",571,"2,436","1,277",852,307,"6,447","4,873","1,198",376,"22,335",,32,69,"2,701","6,084","4,445",752,"2,297",109,"5,846",,"7,302",0,"3,368","4,845","6,820",466,148.0,230.0,88
2007,Glenn,70.0,2.0,6.0,5.0,1.0,8.0,,3.0,2.0,0.0,3.0,,4.0,0.0,0.0,2.0,0.0,1.0,1.0,54.0,,3.0,9.0,18.0,24.0,602.0,168.0,,107.0,61.0,,80.0,25.0,33.0,22.0,88.0,39.0,19.0,30.0,64.0,37.0,16.0,11.0,370.0,,1.0,2.0,14.0,69.0,18.0,50.0,64.0,5.0,147.0,,96.0,0.0,72.0,119.0,83.0,2.0,2.0,0.0,0.0
2007,Humboldt,482,3,51,46,5,82,,12,11,18,41,,32,12,4,1,13,1,19,346,,18,29,132,167,"3,824",825,,539,286,,425,95,155,175,400,130,134,136,449,293,111,45,"2,550",,7,13,326,890,28,163,249,12,862,,734,0,480,610,726,30,12,11,7
2007,Imperial,545,4,28,24,4,95,,10,15,16,54,,35,11,6,7,7,1,28,418,,23,28,159,208,"6,066","1,956",,759,"1,197",,746,269,379,98,"1,210",397,597,216,"1,160",720,291,149,"2,950",,22,64,278,454,143,219,82,8,"1,680",,680.0,0,324.0,466,"1,480",28,11,7,10
2007,Inyo,135.0,0.0,2.0,1.0,1.0,4.0,,0.0,0.0,2.0,2.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,129.0,,2.0,0.0,18.0,109.0,331.0,46.0,,17.0,29.0,,15.0,3.0,8.0,4.0,31.0,14.0,11.0,6.0,23.0,14.0,4.0,5.0,262.0,,6.0,7.0,12.0,38.0,8.0,39.0,84.0,4.0,64.0,,92.0,0.0,68.0,49.0,53.0,2.0,2.0,0.0,0.0
2007,Kern,"4,590",50.0,181.0,175.0,6.0,"1,132",,271,159.0,132.0,570,,534,158.0,13.0,94.0,115.0,7.0,211.0,"3,227",,370,568,"1,471",818,"32,033","8,200",,"4,552","3,648",,"4,551","1,136","2,456",959,"3,649","1,376","1,238","1,035","5,324","3,617","1,302",405,"18,509",,46.0,38.0,"2,185","6,625","2,432",489,"1,454",128,"5,112",,"6,049",0,"3,005","3,577","5,878",514,172.0,273.0,69
2007,Kings,441,7.0,29,22.0,7.0,92,,16,11,7.0,58,,14,11,0.0,6.0,14.0,0.0,47,313,,10,56,126,121,"3,439",660,,427,233,,375,92,144,139,285,95,71,119,565,386,121,58,"2,214",,4,26,383,631,127,124,224,67,628,,632.0,0,391.0,543,648,52,21.0,17.0,14
2007,Lake,228.0,5.0,19.0,19.0,0.0,22.0,,6.0,0.0,0.0,16.0,,8.0,2.0,0.0,1.0,7.0,0.0,4.0,182.0,,14.0,34.0,74.0,60.0,"1,678",567,,261.0,306.0,,330.0,73.0,199.0,58.0,237.0,89.0,110.0,38.0,239.0,161.0,28.0,50.0,872,,6.0,10.0,72.0,191.0,37.0,28.0,206.0,7.0,315.0,,259.0,0.0,137.0,183.0,293.0,25.0,24.0,1.0,0.0
2007,Lassen,104.0,0.0,13.0,13.0,0.0,10.0,,0.0,3.0,1.0,6.0,,1.0,0.0,2.0,0.0,3.0,0.0,4.0,81.0,,5.0,15.0,42.0,19.0,526.0,143.0,,56.0,87.0,,75.0,3.0,9.0,63.0,68.0,1.0,1.0,66.0,46.0,23.0,15.0,8.0,337.0,,0.0,3.0,12.0,99.0,9.0,22.0,91.0,0.0,101.0,,76.0,0.0,56.0,92.0,113.0,5.0,3.0,0.0,2.0
2007,Los Angeles,"63,397",863,"2,285","1,943",342,"27,680",,"9,870","2,845","2,371","12,594",,"14,768","4,117",471,735,"1,631",171,"5,787","32,569",,"9,878","5,698","9,694","7,299","266,123","55,014",,"36,929","18,085",,"35,198","7,062","20,188","7,948","19,816","6,447","7,178","6,191","59,684","44,249","12,976","2,459","151,425",,489,"1,187","18,069","63,373","12,091","2,725","27,256",331,"25,904",,"63,125",0,"24,041","27,753","36,506","3,753",907,"1,458","1,388"
2007,Madera,746,5,31,29,2,118,,29,12,24,53,,16,9,0,7,10,1,75,592,,27,59,145,361,"3,184","1,078",,677,401,,612,150,250,212,466,252,86,128,506,452,16,38,"1,600",,7,25,154,298,90,42,127,7,850,,489.0,0,201.0,266,644,5,1,1,3
2007,Marin,660,1,54,50,4,166,,27,13,12,114,,65,20,1,8,20,6,46,439,,21,74,169,175,"5,410","1,163",,435,728,,545,114,207,224,618,209,249,160,700,530,133,37,"3,547",,26,29,271,"1,501",176,187,653,19,685,,"1,224",0,632,602,"1,089",61,33,4,24
2007,Mariposa,31.0,0.0,6.0,5.0,1.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,,1.0,4.0,7.0,12.0,330.0,101.0,,55.0,46.0,,68.0,18.0,11.0,39.0,33.0,12.0,8.0,13.0,17.0,15.0,0.0,2.0,212.0,,0.0,0.0,2.0,27.0,17.0,3.0,15.0,0.0,148.0,,74.0,0.0,36.0,47.0,55.0,0.0,0.0,0.0,0.0
2007,Mendocino,544.0,6.0,37.0,30.0,7.0,64.0,,16.0,8.0,6.0,34.0,,18.0,18.0,1.0,2.0,17.0,0.0,8.0,437.0,,20.0,28.0,120.0,269.0,"1,691",604,,304.0,300.0,,211.0,40.0,61.0,110.0,393.0,138.0,116.0,139.0,157.0,110.0,31.0,16.0,930,,2.0,6.0,160.0,197.0,26.0,53.0,85.0,4.0,397.0,,248.0,0.0,157.0,191.0,334.0,23.0,7.0,9.0,7.0
2007,Merced,"1,463",17.0,79.0,73.0,6.0,242,,57,21,11.0,153,,127,24,3.0,13.0,38.0,1.0,36,"1,125",,106,81,332,606,"9,306","2,434",,"1,648",786,,"1,550",430,548,572,884,439,185,260,"1,264",933,247,84,"5,608",,21,36,924,"1,887",238,213,473,44,"1,772",,"1,386",0,935,"1,420","1,867",92,43.0,23.0,26
2007,Modoc,24.0,1.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,3.0,5.0,8.0,5.0,202.0,71.0,,42.0,29.0,,52.0,7.0,5.0,40.0,19.0,8.0,1.0,10.0,11.0,10.0,0.0,1.0,120.0,,0.0,0.0,1.0,26.0,12.0,8.0,40.0,0.0,33.0,,39.0,0.0,18.0,43.0,20.0,3.0,1.0,0.0,2.0
2007,Mono,52.0,0.0,7.0,5.0,2.0,5.0,,0.0,0.0,0.0,5.0,,1.0,0.0,0.0,0.0,3.0,0.0,1.0,40.0,,1.0,6.0,13.0,20.0,335.0,110.0,,46.0,64.0,,27.0,10.0,12.0,5.0,83.0,25.0,45.0,13.0,15.0,9.0,1.0,5.0,210.0,,0.0,1.0,7.0,40.0,3.0,17.0,66.0,5.0,71.0,,92.0,0.0,42.0,30.0,46.0,1.0,1.0,0.0,0.0
2007,Monterey,"2,191",29,123,116,7,638,,204,103,43,288,,374,58,17,49,39,8,93,"1,401",,247,206,414,534,"14,427","3,020",,"1,789","1,231",,"1,772",368,937,467,"1,248",558,288,402,"3,364","2,932",269,163,"8,043",,22,53,"1,077","2,852","1,360",216,821,20,"1,622",,"2,550",0,"1,221","1,526","2,746",79,24,33,22
2007,Napa,460,6,29,25,4,82,,14,17,9,42,,32,14,2,1,9,4,20,343,,34,64,118,127,"3,723",807,,234,573,,401,96,217,88,406,90,212,104,366,262,76,28,"2,550",,24,24,385,"1,061",87,104,163,15,687,,751.0,0,441.0,437,921,19,7,6,6
2007,Nevada,267.0,2.0,12.0,10.0,2.0,20.0,,5.0,3.0,1.0,11.0,,3.0,2.0,1.0,1.0,5.0,1.0,7.0,233.0,,8.0,21.0,45.0,159.0,"1,420",400.0,,173.0,227.0,,217.0,32.0,78.0,107.0,183.0,85.0,49.0,49.0,106.0,75.0,14.0,17.0,914,,2.0,7.0,127.0,230.0,31.0,18.0,125.0,5.0,369.0,,294.0,0.0,186.0,153.0,281.0,8.0,4.0,1.0,3.0
2007,Orange,"8,212",77,503,462,41,"3,055",,"1,016",376,308,"1,355",,"1,658",547,78,137,203,108,324,"4,577",,713,883,"1,796","1,185","65,467","12,536",,"7,630","4,906",,"6,900","1,559","3,106","2,235","5,636","1,834","1,439","2,363","8,986","6,635","1,845",506,"43,945",,948,199,"7,183","17,569","4,181","1,343","4,514",220,"7,788",,"16,289",0,"7,485","8,864","11,307",641,143,105,393
2007,Placer,859,4.0,75,69.0,6.0,165,,32,11,27.0,95,,27,58,2.0,10.0,22.0,14.0,32,615,,26,64,287,238,"8,179","1,757",,828,929,,"1,048",233,352,463,709,258,164,287,818,548,171,99,"5,604",,13,8,937,"1,872",643,153,989,26,963,,"2,107",0,966,"1,126","1,405",50,25.0,6.0,19
2007,Plumas,143.0,1.0,14.0,14.0,0.0,6.0,,1.0,0.0,1.0,4.0,,1.0,4.0,0.0,0.0,0.0,0.0,1.0,122.0,,10.0,10.0,47.0,55.0,446.0,164.0,,61.0,103.0,,70.0,23.0,46.0,1.0,94.0,19.0,75.0,0.0,33.0,25.0,1.0,7.0,249.0,,10.0,4.0,8.0,45.0,17.0,22.0,34.0,0.0,109.0,,76.0,0.0,45.0,66.0,62.0,4.0,0.0,0.0,4.0
2007,Riverside,"9,260",105.0,525.0,435.0,90.0,"2,948",,820,279.0,722.0,"1,127",,976,511.0,137.0,229.0,381.0,62.0,652.0,"5,682",,719,788,"2,551","1,624","70,746","18,482",,"10,712","7,770",,"11,035","1,851","3,533","5,651","7,447","1,802","1,404","4,241","11,962","7,898","2,741","1,323","40,302",,148.0,224.0,"4,576","16,869","2,873",740,"5,213",106,"9,553",,"14,459",0,"6,375","7,555","11,913",322.0,93.0,96.0,133.0
2007,Sacramento,"9,607",91,444,415,29,"3,640",,"1,236",188,443,"1,773",,"1,606",555,90,121,501,73,694,"5,432",,"1,194",729,"2,196","1,313","55,579","12,558",,"8,407","4,151",,"8,490","1,750","4,643","2,097","4,068","1,918","1,228",922,"13,078","10,540","2,009",529,"29,943",,67,165,"3,517","12,609","1,992",637,"2,927",171,"7,858",,"10,446",0,"4,749","5,088","9,660",450,163,133,154
2007,San Benito,251.0,5.0,15.0,14.0,1.0,47.0,,5.0,13.0,6.0,23.0,,6.0,4.0,0.0,6.0,3.0,0.0,28.0,184.0,,20.0,27.0,62.0,75.0,"1,237",435.0,,260.0,175.0,,264.0,45.0,150.0,69.0,171.0,76.0,37.0,58.0,163.0,113.0,29.0,21.0,639.0,,6.0,6.0,76.0,230.0,62.0,19.0,26.0,2.0,212.0,,200.0,0.0,105.0,140.0,194.0,22.0,8.0,6.0,8.0
2007,San Bernardino,"10,238",159,504,452,52,"3,518",,"1,132",295,261,"1,830",,"1,180",784,130,218,388,51,767,"6,057",,925,"1,098","2,492","1,542","61,546","15,245",,"11,611","3,634",,"9,696","2,034","4,592","3,070","5,549","1,679","2,175","1,695","12,545","8,958","2,467","1,120","33,756",,121,199,"7,075","11,051","2,971",491,"3,499",86,"8,263",,"12,430",0,"4,833","6,097","10,396",517,177,211,129
2007,San Diego,"13,672",107.0,705,572.0,133.0,"4,388",,"1,047",464,438.0,"2,439",,"2,170",812,93.0,193.0,318.0,177.0,625,"8,472",,"1,245","1,662","3,194","2,371","89,820","16,720",,"8,130","8,590",,"9,457","1,598","3,093","4,766","7,263","1,934","1,543","3,786","24,428","18,582","4,559","1,287","48,672",,89,202,"6,278","22,316","2,173","1,561","9,413",83,"6,557",,"18,758",0,"8,357","8,595","12,962",439,175.0,154.0,110
2007,San Francisco,"6,465",100.0,126.0,81.0,45.0,"3,804",,909,313,280.0,"2,302",,"2,118",201,26.0,86.0,82.0,61.0,"1,230","2,435",,279,424,"1,021",711,"35,453","5,189",,"2,521","2,668",,"2,492",897,"1,593",2,"2,697","1,628","1,051",18,"5,986","4,383","1,254",349,"24,278",,883,142,"2,362","13,391",133,523,"2,796",15,"4,033",,878,0,287,262,"22,851",234,91.0,102.0,41
2007,San Joaquin,"6,054",45.0,165.0,149.0,16.0,"2,085",,832.0,184.0,187.0,882.0,,927,203.0,38.0,208.0,234.0,39.0,436.0,"3,759",,751,433.0,"1,489","1,086","34,415","7,486",,"4,926","2,560",,"4,856",851,"2,151","1,854","2,630",889,662.0,"1,079","5,185","3,741","1,215",229.0,"21,744",,39.0,102.0,"3,006","9,849","2,150",513,"1,497",44,"4,544",,"7,491",0,"3,514","4,277","6,462",149.0,49.0,31.0,69.0
2007,San Luis Obispo,884,5,105,97,8,92,,21,7,17,47,,23,3,1,5,16,8,36,682,,17,69,211,385,"6,233","1,323",,696,627,,643,154,231,258,680,263,158,259,421,277,55,89,"4,489",,9,42,509,"1,484",168,282,336,44,"1,615",,"1,278",0,878,917,"1,416",84,10,17,57
2007,San Mateo,"2,129",13,144,117,27,700,,196,55,81,368,,330,118,30,25,66,33,98,"1,272",,214,186,526,346,"15,540","2,547",,"1,328","1,219",,"1,458",340,717,401,"1,089",371,419,299,"2,219","1,820",280,119,"10,774",,37,56,"1,451","4,117",940,326,"1,213",42,"2,592",,"3,656",0,"1,730","1,862","3,526",149,55,29,65
2007,Santa Barbara,"1,644",10.0,155,137.0,18.0,311,,47,49,38.0,177,,143,23,4.0,19.0,13.0,10.0,99,"1,168",,46,243,213,666,"8,895","2,013",,922,"1,091",,"1,179",368,504,307,834,256,332,246,888,792,48,48,"5,994",,16,48,726,"1,271",764,807,445,33,"1,884",,"1,833",0,"1,169","1,286","1,706",72,21.0,10.0,41
2007,Santa Clara,"5,581",46,368,321,47,"1,602",,359,184,179,880,,400,460,49,135,180,63,315,"3,565",,382,802,"1,641",740,"44,312","7,900",,"5,344","2,556",,"4,781",949,"2,304","1,528","3,119","1,071",630,"1,418","8,781","7,104","1,242",435,"27,631",,95,182,"4,365","9,840","4,083","1,522","3,799",124,"3,621",,"8,801",0,"4,583","4,778","9,469",576,171,65,340
2007,Santa Cruz,"1,239",6.0,80.0,69.0,11.0,275,,43.0,49.0,34.0,149.0,,68,14.0,8.0,12.0,20.0,8.0,145.0,878,,29,209.0,314,326,"8,866","1,602",,"1,030",572,,971,295,542,134,631,287,249.0,95,717,503,128,86.0,"6,547",,19.0,39.0,931,"2,766",361,540,825,19,"1,047",,"2,222",0,"1,216","1,211","1,898",89.0,44.0,16.0,29.0
2007,Shasta,859,11.0,119.0,104.0,15.0,127.0,,19.0,9.0,13.0,86.0,,36.0,16.0,2.0,10.0,27.0,4.0,32.0,602,,50.0,90.0,298.0,164.0,"4,226","1,110",,457,653.0,,643,177.0,201.0,265.0,467,158.0,126.0,183.0,471,255.0,113.0,103.0,"2,645",,5.0,17.0,503,837,230.0,99.0,416.0,5.0,533,,841,0.0,378.0,490,936,43.0,13.0,9.0,21.0
2007,Sierra,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,0.0,1.0,8.0,6.0,73.0,28.0,,15.0,13.0,,18.0,2.0,6.0,10.0,10.0,8.0,2.0,0.0,7.0,4.0,0.0,3.0,38.0,,0.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,27.0,,23.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
2007,Siskiyou,157.0,2.0,20.0,20.0,0.0,8.0,,0.0,2.0,0.0,6.0,,0.0,2.0,1.0,0.0,3.0,0.0,2.0,127.0,,7.0,21.0,44.0,55.0,880.0,252.0,,128.0,124.0,,142.0,34.0,41.0,67.0,110.0,58.0,14.0,38.0,76.0,48.0,11.0,17.0,552.0,,0.0,4.0,95.0,104.0,21.0,40.0,103.0,4.0,181.0,,125.0,0.0,93.0,133.0,201.0,14.0,5.0,8.0,1.0
2007,Solano,"2,482",31,121,103,18,777,,286,26,53,412,,313,117,27,54,116,19,131,"1,553",,173,85,627,668,"15,264","3,190",,"2,018","1,172",,"1,988",278,767,943,"1,202",332,180,690,"2,771","2,415",223,133,"9,303",,40,43,"1,484","3,138",751,233,"1,225",96,"2,293",,"2,375",0,"1,253","1,694","3,981",209,64,70,75
2007,Sonoma,"1,974",8,153,144,9,270,,52,35,32,151,,86,44,7,11,40,10,72,"1,543",,160,197,519,667,"9,394","2,154",,873,"1,281",,"1,164",268,752,144,990,286,577,127,932,647,199,86,"6,308",,9,24,"1,177","2,291",453,231,789,23,"1,311",,"1,568",0,864,"1,184","2,692",83,35,17,31
2007,Stanislaus,"3,207",27,139,125,14,826,,250,73,63,440,,338,152,33,67,126,19,91,"2,215",,349,289,758,819,"25,421","5,971",,"3,988","1,983",,"3,570",808,"1,797",965,"2,401",959,721,721,"4,738","3,418","1,041",279,"14,712",,10,60,"2,461","4,997","1,725",355,838,58,"4,208",,"3,845",0,"2,167","2,634","6,066",449,115,236,98
2007,Sutter,369,2.0,30,28.0,2.0,62,,18,4,5.0,35,,21,7,4.0,2.0,9.0,2.0,17,275,,23,40,129,83,"2,900",675,,377,298,,476,61,133,282,199,53,18,128,329,226,74,29,"1,896",,5,5,312,648,91,75,198,36,526,,526.0,0,380.0,376,614,22,10.0,6.0,6
2007,Tehama,379,1.0,17,17.0,0.0,17,,2,3,7.0,5,,2,0,1.0,3.0,3.0,3.0,5,344,,4,25,214,101,"1,466",483,,174,309,,255,36,20,199,228,7,14,207,185,128,37,20,798,,3,20,55,191,19,67,123,9,311,,194.0,0,126.0,175,303,30,8.0,8.0,14
2007,Trinity,20.0,1.0,0.0,0.0,0.0,5.0,,0.0,1.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,,0.0,2.0,5.0,7.0,139.0,71.0,,47.0,24.0,,35.0,3.0,4.0,28.0,36.0,5.0,0.0,31.0,26.0,9.0,6.0,11.0,42.0,,19.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,10.0,,12.0,0.0,11.0,14.0,5.0,0.0,0.0,0.0,0.0
2007,Tulare,"2,196",38.0,128.0,105.0,23.0,465,,166.0,53.0,26.0,220.0,,185,34.0,21.0,36.0,40.0,2.0,147.0,"1,565",,344,252.0,579,390,"16,107","3,612",,"2,513","1,099",,"2,038",555,723,760,"1,574",510,475.0,589,"2,687","1,719",640,328.0,"9,808",,63.0,102.0,"1,250","3,208",949,299,"1,038",70,"2,829",,"2,817",0,"1,551","2,196","3,244",339.0,93.0,166.0,80.0
2007,Tuolumne,123.0,1.0,14.0,14.0,0.0,15.0,,3.0,0.0,2.0,10.0,,2.0,2.0,0.0,0.0,7.0,0.0,4.0,93.0,,4.0,14.0,40.0,35.0,"1,429",483.0,,232.0,251.0,,256.0,57.0,119.0,80.0,227.0,72.0,125.0,30.0,170.0,153.0,7.0,10.0,776,,3.0,10.0,18.0,202.0,29.0,9.0,197.0,4.0,304.0,,242.0,0.0,115.0,181.0,238.0,8.0,4.0,3.0,1.0
2007,Ventura,"2,120",17.0,140.0,125.0,15.0,821,,174,182,80.0,385,,493,117,18.0,22.0,41.0,17.0,113,"1,142",,160,285,387,310,"17,291","3,436",,"1,870","1,566",,"1,955",416,919,620,"1,481",562,415,504,"1,629",987,464,178,"12,226",,74,31.0,"2,179","5,259","1,021",421,"1,503",58,"1,680",,"4,229",0,"2,166","2,710","3,121",161,66.0,43.0,52
2007,Yolo,751,4,70,67,3,203,,41,21,21,120,,57,22,6,25,35,5,53,474,,22,40,112,300,"6,708","1,719",,787,932,,873,270,353,250,846,310,225,311,755,495,146,114,"4,234",,10,33,278,"1,488",279,722,386,18,"1,020",,"1,164",0,887,"1,071","1,112",88,39,22,27
2007,Yuba,396.0,0.0,27.0,25.0,2.0,67.0,,15.0,8.0,8.0,36.0,,19.0,6.0,2.0,4.0,12.0,0.0,24.0,302.0,,25.0,43.0,119.0,115.0,"2,022",704,,375.0,329.0,,412.0,84.0,125.0,203.0,292.0,96.0,78.0,118.0,313.0,223.0,56.0,34.0,"1,005",,5.0,9.0,103.0,268.0,47.0,49.0,157.0,8.0,359.0,,312.0,0.0,220.0,236.0,237.0,21.0,7.0,8.0,6.0
2008,Alameda,"12,778",147.0,590.0,532.0,58.0,"5,936",,"2,829",269,365.0,"2,473",,"3,452",519,203.0,265.0,469.0,105.0,923,"6,105",,"1,704",377,"3,018","1,006","59,435","11,525",,"7,863","3,662",,"6,918","1,379","3,521","2,018","4,607","1,809","1,276","1,522","14,922","13,292","1,184",446,"32,988",,205,308.0,"4,094","12,123","4,536","1,659","2,866",115,"7,082",,"9,209",0,"5,418","5,581","12,780",542,150.0,307.0,85
2008,Alpine,14.0,1.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,3.0,0.0,4.0,4.0,73.0,14.0,,5.0,9.0,,9.0,1.0,5.0,3.0,5.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,58.0,,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,49.0,,26.0,0.0,14.0,8.0,10.0,0.0,0.0,0.0,0.0
2008,Amador,127.0,0.0,19.0,18.0,1.0,10.0,,1.0,2.0,0.0,7.0,,3.0,3.0,0.0,0.0,2.0,0.0,2.0,98.0,,3.0,5.0,41.0,49.0,"1,059",362.0,,158.0,204.0,,146.0,28.0,62.0,56.0,216.0,77.0,92.0,47.0,86.0,47.0,13.0,26.0,611.0,,2.0,8.0,6.0,132.0,17.0,11.0,123.0,4.0,308.0,,178.0,0.0,99.0,109.0,225.0,4.0,2.0,0.0,2.0
2008,Butte,836,7,92,87,5,169,,28,16,16,109,,59,19,3,6,29,4,49,568,,44,60,185,279,"6,663","1,860",,955,905,,"1,317",429,560,328,543,221,194,128,787,496,172,119,"4,016",,8,19,553,"1,001",277,430,407,6,"1,315",,"1,055",0,623,921,"1,417",64,17,11,36
2008,Calaveras,93.0,2.0,6.0,6.0,0.0,15.0,,4.0,1.0,1.0,9.0,,6.0,0.0,2.0,1.0,4.0,0.0,2.0,70.0,,14.0,8.0,21.0,27.0,829.0,322.0,,182.0,140.0,,214.0,25.0,40.0,149.0,108.0,41.0,15.0,52.0,97.0,45.0,10.0,42.0,410.0,,3.0,1.0,10.0,50.0,22.0,4.0,12.0,1.0,307.0,,127.0,0.0,52.0,40.0,191.0,4.0,3.0,0.0,1.0
2008,Colusa,42.0,1.0,3.0,3.0,0.0,8.0,,3.0,0.0,1.0,4.0,,0.0,1.0,1.0,4.0,2.0,0.0,0.0,30.0,,7.0,8.0,10.0,5.0,490.0,163.0,,107.0,56.0,,69.0,13.0,39.0,17.0,94.0,35.0,40.0,19.0,34.0,22.0,5.0,7.0,293.0,,0.0,0.0,7.0,43.0,39.0,20.0,55.0,1.0,128.0,,113.0,0.0,54.0,58.0,68.0,6.0,2.0,0.0,4.0
2008,Contra Costa,"4,597",76,176,171,5,"2,105",,986,87,74,958,,982,320,64,95,186,50,408,"2,240",,462,291,757,730,"34,759","7,641",,"4,940","2,701",,"5,065",965,"2,698","1,402","2,576",931,734,911,"7,297","6,127",881,289,"19,821",,85,150,"2,990","8,098","1,895",844,"2,113",96,"3,550",,"6,695",0,"3,650","4,055","5,421",200,93,69,38
2008,Del Norte,114.0,0.0,18.0,17.0,1.0,15.0,,0.0,2.0,0.0,13.0,,0.0,4.0,1.0,0.0,1.0,0.0,9.0,81.0,,1.0,2.0,8.0,70.0,580.0,208.0,,162.0,46.0,,26.0,8.0,18.0,0.0,182.0,68.0,113.0,1.0,70.0,28.0,26.0,16.0,302.0,,0.0,1.0,62.0,17.0,2.0,8.0,15.0,2.0,195.0,,85.0,0.0,46.0,75.0,96.0,5.0,2.0,2.0,1.0
2008,El Dorado,451,8.0,29,23.0,6.0,60,,9,11,3.0,37,,12,4,2.0,10.0,11.0,0.0,21,354,,24,51,124,155,"3,080","1,086",,605,481,,595,119,209,267,491,253,145,93,244,172,32,40,"1,750",,5,21,216,521,130,32,205,3,617,,697.0,0,285.0,347,421,25,9.0,6.0,10
2008,Fresno,"4,287",65.0,172.0,149.0,23.0,"1,284",,386,114,90.0,694,,715,120,25.0,68.0,154.0,20.0,182,"2,766",,633,535,970,628,"37,249","7,688",,"5,737","1,951",,"5,077","1,709","2,797",571,"2,611","1,420",904,287,"6,025","4,484","1,131",410,"23,536",,38,70,"3,184","7,062","4,525",702,"2,221",177,"5,557",,"7,878",0,"3,444","5,161","7,053",571,130.0,320.0,121
2008,Glenn,63.0,2.0,6.0,6.0,0.0,10.0,,2.0,1.0,3.0,4.0,,5.0,1.0,0.0,0.0,1.0,1.0,2.0,45.0,,6.0,8.0,21.0,10.0,603.0,193.0,,84.0,109.0,,109.0,26.0,45.0,38.0,84.0,35.0,33.0,16.0,55.0,33.0,10.0,12.0,355.0,,1.0,1.0,14.0,77.0,18.0,54.0,65.0,6.0,119.0,,105.0,0.0,81.0,110.0,59.0,4.0,2.0,1.0,1.0
2008,Humboldt,459,3,37,33,4,102,,22,12,19,49,,39,15,6,0,16,3,23,317,,15,35,134,133,"3,662",953,,593,360,,522,100,239,183,431,136,130,165,421,266,91,64,"2,288",,31,33,422,614,29,242,227,29,661,,641,0,418,543,686,40,20,10,10
2008,Imperial,474,8,22,19,3,127,,22,25,16,64,,51,11,9,7,14,2,33,317,,23,33,211,50,"6,228","1,948",,685,"1,263",,926,331,558,37,"1,022",355,628,39,"1,087",778,202,107,"3,193",,2,89,359,377,305,146,37,5,"1,873",,775.0,0,374.0,480,"1,564",41,14,9,18
2008,Inyo,85.0,0.0,1.0,1.0,0.0,3.0,,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,,0.0,5.0,17.0,59.0,377.0,110.0,,46.0,64.0,,43.0,15.0,18.0,10.0,67.0,23.0,35.0,9.0,30.0,15.0,7.0,8.0,237.0,,1.0,5.0,7.0,47.0,15.0,35.0,52.0,0.0,75.0,,68.0,0.0,45.0,64.0,60.0,4.0,4.0,0.0,0.0
2008,Kern,"4,631",57.0,233.0,215.0,18.0,"1,289",,287,154.0,152.0,696,,579,184.0,21.0,99.0,171.0,9.0,226.0,"3,052",,334,552,"1,354",812,"31,907","9,252",,"5,594","3,658",,"5,180","1,218","2,959","1,003","4,072","1,501","1,412","1,159","5,233","3,391","1,406",436,"17,422",,78.0,62.0,"2,052","6,412","1,854",409,"1,561",66,"4,928",,"5,940",0,"2,919","3,346","5,217",709,229.0,312.0,168
